index,Genere,Title_old,Title,ISBN,Author_old,Author,Price,N_pag,Pub_Date,Num_Reviews,Num_Reviews_ol,Distr_Rat_Cont,Distr_Rat_Design,Overall_Rating,Overall_Rating_ol,Yes_link,Tot_Reviews,Prezzo_Naver,Pub_Date_Naver,Overall_Rat_Naver,Num_Reviews_Naver,Naver_Link,Reviews_Sum,Shelves_Category_old,Shelves_Category,Shelves_Media_old,Shelves_Media,Shelves_Tags_old,Shelves_Tags
989,Fantasy,비밀의 도서관,A secret library,9788949170886,랄프 이자우,Ralph Isau,"16,200원",590,2006,12,3,"['67%', '17%', '17%', '0%', '0%']","['75%', '17%', '8%', '0%', '0%']",9.2,10.0,http://www.yes24.com/Product/Goods/2178520,15,16.2,2006.11.03,8.85,53,http://book.naver.com/bookdb/book_detail.naver?bid=2536526,68,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 독일소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fantasy,' Domestic Books> Novels / City / Care> Germany Novels']",error,Error,error,Error
990,Fantasy,월드 오브 워크래프트 연대기 1,World of Warcraft Chronicles 1,9788959524846,크리스 멧젠,Chris Metzen,"26,820원",168,2016,6,33,"['50%', '17%', '33%', '0%', '0%']","['50%', '17%', '33%', '0%', '0%']",8.4,9.6,http://www.yes24.com/Product/Goods/26210080,39,26.8,2016.04.28,7.5,5,http://book.naver.com/bookdb/book_detail.naver?bid=10504739,44,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > IT 모바일 > 게임 > 게임가이드북/화보집']","['Domestic Books> Novels / City / Care> Genre Novels> Fantasy,' Domestic Books> Novels / City / Care> Theme Novels> Movies and Drama Prize ',' Domestic Books> IT Mobile> Games> Game Guidebook / Painting ']",error,Error,error,Error
991,Fantasy,묵향 28,Mukhyang 28,9788961221993,전동조,Jeon Dongjo,"8,100원",288,2011,3,2,"['0%', '100%', '0%', '0%', '0%']","['0%', '67%', '33%', '0%', '0%']",7.7,10.0,http://www.yes24.com/Product/Goods/5304100,5,8.1,2011.07.05,5.68,57,http://book.naver.com/bookdb/book_detail.naver?bid=6678815,62,['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지'],['Domestic Books> Novels / City / Care> Genre Novels> Fantasy'],error,Error,"그 분류
#무협물","That classification
# Martialutes"
993,Fantasy,반월당의 기묘한 이야기 5,Banwoldang's Strange Story 5,9791131948354,error,error,"9,000원",384,2016,12,21,"['67%', '33%', '0%', '0%', '0%']","['67%', '33%', '0%', '0%', '0%']",9.4,9.8,http://www.yes24.com/Product/Goods/33139991,33,9.0,2016.11.15,0.0,3,http://book.naver.com/bookdb/book_detail.naver?bid=11242248,36,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 어른을 위한 동화/우화', '  국내도서 > 소설/시/희곡 > 테마소설 > 라이트 노벨', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설', '  국내도서 > 만화/라이트노벨 > 라이트노벨 > 판타지', '  국내도서 > 만화/라이트노벨 > 라이트노벨']","['Domestic Books> Novels / City / Care> Genre Novels> Fantasy', 'Domestic Books> Novels / City / Care> Theme Fiction> Fairy Tales for Adults / Fairy / Foundation', 'Domestic Books> Fiction / City / Care> Theme Fiction > Light Nobel ',' Domestic Books> Novels / City / Care> Korean Novels> Korean Fulling Novels, 'Domestic Beleas> Cartoons / Light Nobel> Light Nobel> Fantasy,' Domestic Beleau> Cartoon / Light Nobel> ]",error,Error,error,Error
994,Fantasy,도해 전국무장,National armed forces in Dohae,9788964071281,error,error,"11,700원",256,2011,6,4,"['50%', '50%', '0%', '0%', '0%']","['50%', '33%', '17%', '0%', '0%']",8.8,9.6,http://www.yes24.com/Product/Goods/4779349,10,11.7,2011.03.20,9.0,8,http://book.naver.com/bookdb/book_detail.naver?bid=6599250,18,['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지'],['Domestic Books> Novels / City / Care> Genre Novels> Fantasy'],error,Error,error,Error
995,Fantasy,반월당의 기묘한 이야기 3,Banwoldang's Strange Story 3,9791131936122,error,error,"9,000원",352,2015,12,22,"['67%', '33%', '0%', '0%', '0%']","['58%', '42%', '0%', '0%', '0%']",9.3,9.8,http://www.yes24.com/Product/Goods/23163826,34,9.0,2015.11.30,0.0,2,http://book.naver.com/bookdb/book_detail.naver?bid=9822921,36,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 판타지']",['Domestic Books> Novels / City / Care> Genre Novels> Fulling / Mystery',error,Error,error,Error
997,Fantasy,하트리스,Heartless,9791189911003,마리사 마이어,Marissa Meyer,"14,220원",608,2019,41,5,"['56%', '41%', '2%', '0%', '0%']","['66%', '34%', '0%', '0%', '0%']",9.2,8.8,http://www.yes24.com/Product/Goods/69257353,46,14.22,2019.02.25,9.0,40,http://book.naver.com/bookdb/book_detail.naver?bid=14524210,86,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fantasy,' Domestic Books> Novels / City / Care>",error,Error,"그 분류
#판타지 #프리퀄","That classification
# Fantasy # Frequency"
999,Fantasy,아이 엠 넘버 포 6,I'm number four six,9788933870778,피타커스 로어,Pittacus Lore,"11,520원",404,2018,2,20,"['50%', '0%', '50%', '0%', '0%']","['50%', '0%', '50%', '0%', '0%']",8.0,9.4,http://www.yes24.com/Product/Goods/58587689,22,11.52,2018.01.30,8.0,3,http://book.naver.com/bookdb/book_detail.naver?bid=13317281,25,"['  국내도서 > 소설/시/희곡 > 장르소설 > 판타지', '  국내도서 > 소설/시/희곡 > 테마소설 > 영화와 드라마 원작', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fantasy,' Domestic Books> Novels / Poetry / Care> Theme Novels> Movies and Drama Prize ',' Domestic Books> Novels / City / Care> Full-length novel '",error,Error,error,Error
1008,Thriller,봉제인형 살인사건,The murder case of stuffed doll,9788998274931,다니엘 콜,Daniel Cole,"13,500원",400,2017,80,214,"['46%', '39%', '9%', '4%', '1%']","['40%', '45%', '12%', '1%', '0%']",8.4,9.0,http://www.yes24.com/Product/Goods/53802600,294,13.5,2017.10.20,7.92,236,http://book.naver.com/bookdb/book_detail.naver?bid=12661649,530,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,"그 분류
#소설의공포 #무서운게딱좋아 #반전 #심리묘사 #책끝을접다","That classification
# Novels of novel # Scary makes it right # Reverse # Psychological # Folding books"
1009,Thriller,그 환자,That patient,9791196756949,재스퍼 드윗,Jasper Dewitt,"12,600원",280,2020,107,67,"['59%', '28%', '7%', '6%', '0%']","['59%', '32%', '7%', '3%', '0%']",8.9,8.0,http://www.yes24.com/Product/Goods/91560250,174,12.6,2020.08.12,8.31,212,http://book.naver.com/bookdb/book_detail.naver?bid=16489481,386,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,"그 분류
#더위야물렀거라 #무서운게딱좋아","That classification
# I ran more than a night."
1010,Thriller,그리고 아무도 없었다,And there was no one left,9788938201010,애거사 크리스티,Agatha Christie,"9,000원",272,2002,119,116,"['60%', '21%', '18%', '1%', '1%']","['50%', '28%', '18%', '3%', '2%']",8.6,9.2,http://www.yes24.com/Product/Goods/70266,235,9.0,2002.05.25,8.69,620,http://book.naver.com/bookdb/book_detail.naver?bid=109141,855,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Young-Japanese Full Novel '",error,Error,"그 분류
#살인사건 #서스펜스 #추리/미스터리/스릴러","That classification
# Murder Case # Suspense # Future / Mystery / Thriller"
1011,Thriller,셜록 홈즈 전집 세트,The entire Sherlock Holmes collection set,9788976041470,아서 코난 도일,Arthur Conan Doyle,"38,700원",2,2012,23,61,"['70%', '26%', '4%', '0%', '0%']","['61%', '35%', '0%', '0%', '4%']",9.2,9.2,http://www.yes24.com/Product/Goods/13363088,84,38.7,2012.12.10,9.33,31,http://book.naver.com/bookdb/book_detail.naver?bid=7696713,115,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Young-Japanese Full Novel '",error,Error,"그 분류
#추리책방_추천사를추천합니다 #추리/미스터리/스릴러 #이가격실화?","That classification
# I recommend a bookstore book _ recommended to recommendation # Reasoning / Mystery / Thriller # This price is true?"
1012,Thriller,고백,Confession,9788992036962,미나토 가나에,Kanae Minato,"11,520원",296,2018,248,528,"['63%', '33%', '4%', '0%', '0%']","['63%', '32%', '5%', '0%', '0%']",9.2,9.8,http://www.yes24.com/Product/Goods/3563528,776,11.5,2018.08.23,8.68,934,http://book.naver.com/bookdb/book_detail.naver?bid=6096464,1710,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japanese Fulling Novels']","상내역 및 미디어 추천 분류
  국내도서 > 해외문학상 수상작 > 일본서점대상 수상작","Sauce and media recommendation classification
  Domestic Books> Overseas Literature Award>",error,Error
1013,Thriller,앨리스 죽이기,Kill ALICE,9788952775184,고바야시 야스미,Yasumi Kobayashi,"12,150원",364,2015,71,156,"['34%', '35%', '24%', '3%', '4%']","['31%', '44%', '20%', '1%', '4%']",7.9,8.6,http://www.yes24.com/Product/Goods/23593370,227,12.15,2015.12.21,7.84,279,http://book.naver.com/bookdb/book_detail.naver?bid=9981868,506,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Fiction / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japan Fulling Novels'",error,Error,"그 분류
#소설의공포 #역주행베스트셀러 #책끝을접다","That classification
# Foref of novel # Random Best Selling # Folding Book"
1014,Thriller,어둠의 눈,Dark eyes,9791130629346,딘 쿤츠,Dean Koontz,"14,400원",456,2020,223,47,"['73%', '23%', '4%', '0%', '0%']","['75%', '21%', '4%', '0%', '0%']",9.4,9.2,http://www.yes24.com/Product/Goods/89761336,270,14.4,2020.04.10,8.83,129,http://book.naver.com/bookdb/book_detail.naver?bid=16314972,399,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 중앙일보
  국내도서 > 미디어 추천 > 동아일보
  국내도서 > 미디어 추천 > 한겨레
  국내도서 > 미디어 추천 > 경향신문","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Central Ilbo
  Domestic Books> Media Recommendation> Dong-A Ilbo
  Domestic Books> Media Recommendation> Hankyoreh
  Domestic Books> Media Recommendation> Trends Newspaper",error,Error
1015,Thriller,위저드 베이커리,Wicked Bakery,9788936433697,구병모,Koo Byungmo,"11,520원",252,2009,173,30,"['47%', '42%', '10%', '1%', '1%']","['46%', '46%', '8%', '0%', '0%']",8.7,9.4,http://www.yes24.com/Product/Goods/3348926,203,11.52,2009.03.27,8.4,1154,http://book.naver.com/bookdb/book_detail.naver?bid=6002739,1357,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 테마소설 > 성장소설/가족소설', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Fiction / City / Care> Theme Novels> Growth Novels / Family Fiction,' Domestic Books> Novels / City / Care> Korea Novels> Korean Funeral Novels']",error,Error,"그 분류
#영어덜트소설","That classification
# English D10 novel"
1017,Thriller,도로시 죽이기,Kill Dorothy,9788952790712,고바야시 야스미,Yasumi Kobayashi,"12,150원",368,2018,17,36,"['71%', '29%', '0%', '0%', '0%']","['71%', '29%', '0%', '0%', '0%']",9.4,9.2,http://www.yes24.com/Product/Goods/60888810,53,12.15,2018.05.23,8.18,40,http://book.naver.com/bookdb/book_detail.naver?bid=13608339,93,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japanese Fulling Novels']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 중앙일보","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Central Ilbo",error,Error
1018,Thriller,셜록 홈즈 전집 세트,The entire Sherlock Holmes collection set,9788982734083,아서 코난 도일,Arthur Conan Doyle,"45,000원",3,2002,71,19,"['69%', '21%', '8%', '1%', '0%']","['49%', '28%', '21%', '1%', '0%']",8.9,9.6,http://www.yes24.com/Product/Goods/310370,90,45.0,2002.10.20,8.84,128,http://book.naver.com/bookdb/book_detail.naver?bid=114354,218,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Young-Japanese Full Novel '",error,Error,"그 분류
#집콕엔장편 #영화드라마원작","That classification
# Cartoon Envy # Movie Drama Prize"
1019,Thriller,죽여 마땅한 사람들,Those who deserve to be killed,9791156756552,피터 스완슨,Peter Swanson,"13,320원",452,2016,210,292,"['41%', '48%', '10%', '1%', '0%']","['42%', '45%', '12%', '0%', '0%']",8.6,9.4,http://www.yes24.com/Product/Goods/29190285,502,13.32,2016.07.22,8.31,684,http://book.naver.com/bookdb/book_detail.naver?bid=10769874,1186,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 중앙일보
  국내도서 > 미디어 추천 > 동아일보
  국내도서 > YES24 올해의 책 > 2016년 올해의 책 후보도서","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Chosun Ilbo
  Domestic Books> Media Recommendation> Central Ilbo
  Domestic Books> Media Recommendation> Dong-A Ilbo
  Domestic Books> YES24 Books of the Year> 2016 Book Candidate",error,Error
1020,Thriller,헝거 게임 세트,Hunger game set,9788937833311,수잔 콜린스,Susan Collins,"35,100원",1,2020,21,64,"['71%', '19%', '5%', '5%', '0%']","['71%', '10%', '14%', '5%', '0%']",9.1,9.8,http://www.yes24.com/Product/Goods/5192316,85,35.1,2020.08.12,8.13,144,http://book.naver.com/bookdb/book_detail.naver?bid=6651547,229,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,"그 분류
#영화드라마원작","That classification
# Movie Drama Prize"
1021,Thriller,프랑켄슈타인,Frankenstein,9788931005929,메리 셸리,Mary Shelley,"8,100원",326,2008,15,4,"['47%', '47%', '7%', '0%', '0%']","['33%', '60%', '7%', '0%', '0%']",8.7,8.6,http://www.yes24.com/Product/Goods/2968206,19,8.1,2008.06.02,8.09,48,http://book.naver.com/bookdb/book_detail.naver?bid=4591533,67,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,error,Error
1022,Thriller,해바라기가 피지 않는 여름,Summer when sunflowers don't bloom,9788975270062,미치오 슈스케,Shusuke Michio,"10,800원",363,2014,34,64,"['38%', '44%', '12%', '6%', '0%']","['47%', '32%', '15%', '6%', '0%']",8.3,8.8,http://www.yes24.com/Product/Goods/14610822,98,10.8,2014.09.05,7.5,112,http://book.naver.com/bookdb/book_detail.naver?bid=8144230,210,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japanese Fulling Novels']",error,Error,"그 분류
#역주행베스트셀러 #책끝을접다","That classification
# Standing Route Best Sell # Folded Book Ends"
1023,Thriller,헝거게임,Hunger game,9788937832611,수잔 콜린스,Susan Collins,"11,700원",376,2020,179,18,"['63%', '33%', '3%', '0%', '1%']","['62%', '34%', '4%', '0%', '1%']",9.2,9.8,http://www.yes24.com/Product/Goods/3585157,197,11.7,2020.08.12,8.83,454,http://book.naver.com/bookdb/book_detail.naver?bid=6108081,651,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,"그 분류
#영화드라마원작 #디스토피아","That classification
# Movie Drama Won # Distestopia"
1024,Thriller,"아픈 것아, 아픈 것아, 날아가라",It hurts. It hurts. Fly away,9791131937969,error,error,"8,820원",376,2015,16,55,"['69%', '25%', '0%', '6%', '0%']","['69%', '19%', '6%', '6%', '0%']",9.1,9.4,http://www.yes24.com/Product/Goods/23554500,71,8.8,2015.12.21,9.0,17,http://book.naver.com/bookdb/book_detail.naver?bid=9979560,88,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Fiction / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japan Fulling Novels'",error,Error,error,Error
1025,Thriller,빌리 밀리건,Billy Milligan,9788960301450,대니얼 키스,Daniel Keyes,"13,320원",604,2007,33,14,"['52%', '36%', '12%', '0%', '0%']","['45%', '39%', '15%', '0%', '0%']",8.7,9.4,http://www.yes24.com/Product/Goods/2640369,47,13.32,2007.07.20,8.24,89,http://book.naver.com/bookdb/book_detail.naver?bid=2957972,136,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>",error,Error,error,Error
1026,Thriller,메이즈 러너,Maze Runner,9788983924469,제임스 대시너,James Dashner,"13,320원",544,2012,28,31,"['46%', '46%', '7%', '0%', '0%']","['36%', '50%', '14%', '0%', '0%']",8.6,9.6,http://www.yes24.com/Product/Goods/7221040,59,13.32,2012.07.05,7.81,214,http://book.naver.com/bookdb/book_detail.naver?bid=6946447,273,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Chosun Ilbo",error,Error
1028,Thriller,당신의 별이 사라지던 밤,The night your star disappeared,9788954650168,서미애,Seo Miae,"12,420원",388,2018,61,55,"['51%', '46%', '3%', '0%', '0%']","['56%', '43%', '2%', '0%', '0%']",9.0,9.6,http://www.yes24.com/Product/Goods/58346024,116,12.42,2018.02.09,8.65,149,http://book.naver.com/bookdb/book_detail.naver?bid=13278350,265,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Korean Novels> Korean Fulling Novels']","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 한겨레
  국내도서 > YES24 올해의 책 > 2018년 올해의 책 후보도서","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Hankyoreh
  Domestic Books> YES24 Books of the Year> 2018 Book Candidate Books",error,Error
1029,Thriller,퇴마록 국내편 1,The exorcist in Korea episode 1,9788954615860,이우혁,LEE WOO HYUK,"14,220원",664,2011,21,15,"['76%', '10%', '14%', '0%', '0%']","['52%', '29%', '14%', '0%', '5%']",8.8,9.4,http://www.yes24.com/Product/Goods/5637185,36,14.22,2011.09.08,8.61,53,http://book.naver.com/bookdb/book_detail.naver?bid=6727376,89,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 한국소설 > 한국 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Fiction / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Korean Novels> Korean feature novel '",error,Error,error,Error
1030,Thriller,검은 집,Black house,9788979196184,기시 유스케,Yusuke Kishi,"12,600원",474,2004,110,46,"['50%', '35%', '13%', '2%', '0%']","['48%', '35%', '14%', '3%', '0%']",8.6,9.4,http://www.yes24.com/Product/Goods/1406936,156,12.6,2004.08.16,8.31,399,http://book.naver.com/bookdb/book_detail.naver?bid=1353423,555,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 일본소설 > 일본 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Fiction / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Japanese Novels> Japan Fulling Novels'",error,Error,"그 분류
#사이코패스 #영화드라마원작","That classification
# Cyoka Path # Movie Drama Prize"
1032,Thriller,오리엔트 특급살인,Orient's special murder,9788938201027,애거사 크리스티,Agatha Christie,"9,000원",312,2002,23,24,"['48%', '30%', '22%', '0%', '0%']","['39%', '30%', '30%', '0%', '0%']",8.4,9.4,http://www.yes24.com/Product/Goods/70261,47,9.0,2002.05.25,8.42,74,http://book.naver.com/bookdb/book_detail.naver?bid=108261,121,"['  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / Poets / Magok> Genre Novels> Fine / Mystery', 'Domestic Books> Novels / Poetry / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Young-Japanese Full Novel '",error,Error,error,Error
1033,Thriller,백설공주에게 죽음을,Death to Snow White,9788991239685,넬레 노이하우스,Nele Neuhaus,"12,420원",524,2011,261,49,"['49%', '39%', '9%', '3%', '1%']","['43%', '44%', '9%', '3%', '1%']",8.6,8.6,http://www.yes24.com/Product/Goods/4617244,310,12.4,2011.02.11,8.13,1314,http://book.naver.com/bookdb/book_detail.naver?bid=6460584,1624,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 독일소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care> Germany Novels']","상내역 및 미디어 추천 분류
  국내도서 > YES24 올해의 책 > 2011년 올해의 책 후보도서
  국내도서 > YES24 올해의 책 > 2011년 올해의 책 선정도서","Sauce and media recommendation classification
  Domestic Books> YES24 Books of the Year> 2011 Book Candidate
  Domestic Books> YES24 Books of the Year> The book of this year's book",error,Error
1034,Thriller,모든 것을 기억하는 남자,A man who remembers everything,9791158790493,데이비드 발다치,David Baldacci,"12,420원",488,2016,99,446,"['53%', '31%', '9%', '5%', '2%']","['58%', '25%', '11%', '6%', '0%']",8.6,9.8,http://www.yes24.com/Product/Goods/32400671,545,12.4,2016.09.21,8.45,289,http://book.naver.com/bookdb/book_detail.naver?bid=11091895,834,"['  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러', '  국내도서 > 소설/시/희곡 > 영미소설 > 영미 장편소설']","['Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller', 'Domestic Books> Novels / City / Care>","상내역 및 미디어 추천 분류
  국내도서 > 미디어 추천 > 조선일보
  국내도서 > 미디어 추천 > 경향신문","Sauce and media recommendation classification
  Domestic Books> Media Recommendation> Chosun Ilbo
  Domestic Books> Media Recommendation> Trends Newspaper",error,Error
1035,Thriller,명탐정 코난 2,Detective Conan 2,9791165017873,아오야마 고쇼,Gosho Aoyama,"4,950원",192,2020,24,29,"['79%', '17%', '4%', '0%', '0%']","['67%', '25%', '8%', '0%', '0%']",9.4,9.6,http://www.yes24.com/Product/Goods/65621,53,4.95,2020.08.25,0.0,0,http://book.naver.com/bookdb/book_detail.naver?bid=16779591,53,"['  국내도서 > 만화/라이트노벨 > 공포/추리 > 추리/미스터리', '  국내도서 > 만화/라이트노벨 > 공포/추리', '  국내도서 > 소설/시/희곡 > 장르소설 > 추리/미스터리', '  국내도서 > 소설/시/희곡 > 장르소설 > 공포/스릴러']","['Domestic Books> Cartoons / Light Nobel> Fear / Former> Ignorance / Mystery' , 'Domestic Books> Novels / City / Care> Genre Novels> Fear / Thriller']",error,Error,error,Error
